	pv_measurement
12534	464.025
12535	426.9375
12536	319.125
12537	343.275
12538	450.225
12539	499.3875
12540	376.9125
12541	158.7
12542	78.4875
12543	20.7
12544	11.2125
12545	5.175
12546	0.0
12547	0.0
12548	0.0
12549	0.0
12550	0.0
12551	5.175
12552	14.6625
12553	39.675
12554	109.5375
12555	84.525
12556	69.0
12557	111.2625
12558	195.7875
12559	284.625
12560	336.375
12561	271.6875
12562	349.3125
12563	209.5875
12564	250.125
12565	131.9625
12566	167.325
12567	152.6625
12568	28.4625
12569	9.4875
12570	0.0
12571	0.0
12572	0.0
12573	0.0
12574	0.0
12575	0.0
12576	22.425
12577	58.65
12578	96.6
12579	119.025
12580	138.8625
12581	167.325
12582	551.1374999999999
12583	703.8
12584	578.7375
12585	799.5375
12586	789.1875
12587	823.6875
12588	723.6375
12589	426.075
12590	207.0
12591	138.0
12592	76.7625
12593	23.2875
12594	0.0
12595	0.0
12596	0.0
12597	0.0
12598	0.0
12599	5.175
12600	58.65
12601	161.2875
12602	406.2375
12603	621.0
12604	793.5
12605	895.275
12606	957.375
12607	823.6875
12608	1060.875
12609	1014.3
12610	940.125
12611	728.8125
12612	532.1625
12613	420.9
12614	290.6625
12615	209.5875
12616	94.875
12617	16.3875
12618	0.0
12619	0.0
12620	0.0
12621	0.0
12622	0.8625
12623	28.4625
12624	78.4875
12625	164.7375
12626	247.5375
12627	410.55
12628	567.525
12629	827.1375
12630	1012.575
12631	879.75
12632	537.3375
12633	772.8
12634	968.5875
12635	769.35
12636	627.0375
12637	414.0
12638	306.1875
12639	190.6125
12640	94.0125
12641	22.425
12642	0.8625
12643	0.0
12644	0.0
12645	0.0
12646	1.725
12647	29.325
12648	93.15
12649	214.7625
12650	401.0625
12651	591.675
12652	772.8
12653	918.5625
12654	1008.2625
12655	1054.8374999999999
12656	1060.0125
12657	1016.8875
12658	928.05
12659	781.425
12660	623.5875
12661	457.125
12662	289.8
12663	169.05
12664	70.725
12665	13.8
12666	0.0
12667	0.0
12668	0.0
12669	0.0
12670	1.725
12671	31.05
12672	97.4625
12673	219.075
12674	412.275
12675	608.925
12676	787.4625
12677	935.8125
12678	1031.55
12679	1060.0125
12680	1062.6000000000001
12681	1010.85
12682	884.925
12683	785.7375
12684	602.8875
12685	444.1875
12686	282.0375
12687	157.8375
12688	51.75
12689	9.4875
12690	0.0
12691	0.0
12692	0.0
12693	0.0
12694	1.725
12695	32.775
12696	94.0125
12697	237.1875
12698	419.175
12699	453.675
12700	440.7375
12701	603.75
12702	641.7
12703	922.0125
12704	769.35
12705	635.6625
12706	627.9
12707	607.2
12708	575.2875
12709	483.8625
12710	263.925
12711	166.4625
12712	69.8625
12713	10.35
12714	0.0
12715	0.0
12716	0.0
12717	0.0
12718	1.725
12719	32.775
12720	104.3625
12721	269.09999999999997
12722	398.475
12723	566.6625
12724	752.9625
12725	885.7875
12726	980.6625
12727	1014.3
12728	1013.4375
12729	965.1375
12730	891.825
12731	682.2375
12732	486.45
12733	431.25
12734	285.4875
12735	103.5
12736	24.15
12737	2.5875
12738	0.0
12739	0.0
12740	0.0
12741	0.0
12742	1.725
12743	8.625
12744	42.2625
12745	95.7375
12746	30.1875
12748	262.2
12749	313.95
12750	206.1375
12751	213.9
12752	326.8875
12753	338.9625
12754	363.975
12755	332.0625
12756	342.4125
12757	257.02500000000003
12758	125.0625
12759	65.55
12760	30.1875
12761	12.075
12762	0.0
12763	0.0
12764	0.0
12765	0.0
12766	2.5875
12767	28.4625
12768	74.175
12769	197.5125
12770	341.55
12771	494.2125
12772	602.8875
12773	762.45
12774	847.8375
12775	884.925
12776	881.475
12777	850.425
12778	776.25
12779	640.8375
12780	508.875
12781	371.7375
12782	233.7375
12783	135.4125
12784	60.375
12785	12.9375
12786	0.0
12787	0.0
12788	0.0
12789	0.0
12790	2.5875
12791	30.1875
12792	88.8375
12793	186.3
12794	332.0625
12795	489.0375
12796	633.075
12797	699.4875
12798	824.55
12799	853.875
12800	874.575
12801	832.3125
12802	771.9375
12803	644.2875
12804	567.525
12805	457.9875
12806	143.175
12807	119.025
12808	65.55
12809	19.8375
12810	0.0
12811	0.0
12812	0.0
12813	0.0
12814	0.8625
12815	15.525
12816	80.2125
12817	138.0
12818	327.75
12819	447.6375
12820	646.0125
12821	779.7
12822	806.4375
12823	900.45
12824	916.8375
12825	884.925
12826	799.5375
12827	669.3
12828	522.6750000000001
12829	385.5375
12830	239.775
12831	139.725
12832	62.1
12833	13.8
12834	0.0
12835	0.0
12836	0.0
12837	0.0
12838	1.725
12839	26.7375
12840	84.525
12841	190.6125
12842	351.0375
12843	513.1875
12844	665.85
12845	794.3625
12846	872.85
12847	860.775
12848	918.5625
12849	893.55
12850	809.025
12851	668.4375
12852	522.6750000000001
12853	382.95
12854	243.225
12855	143.175
12856	64.6875
12857	12.9375
12858	0.0
12859	0.0
12860	0.0
12861	0.0
12862	0.8625
12863	26.7375
12864	84.525
12865	188.025
12866	337.2375
12867	489.9
12868	630.4875
12869	735.7125
12870	821.9625
12871	878.025
12872	824.55
12873	846.1125
12874	751.2375
12875	468.3375
12876	503.7
12877	273.41249999999997
12878	238.9125
12879	125.0625
12880	64.6875
12881	11.2125
12882	0.0
12883	0.0
12884	0.0
12885	0.0
12886	1.725
12887	25.0125
12888	68.1375
12889	192.3375
12890	363.1125
12891	506.2875
12892	683.9625
12893	731.4
12894	879.75
12895	934.95
12896	915.1125
12897	706.3875
12898	592.5375
12899	556.3125
12900	407.9625
12901	271.6875
12902	197.5125
12903	44.85
12904	29.325
12905	7.7625
12906	0.0
12907	0.0
12908	0.0
12909	0.0
12910	11.2125
12911	55.2
12912	117.3
12913	67.27499999999999
12914	64.6875
12915	112.125
12916	152.6625
12917	343.275
12918	406.2375
12919	307.9125
12920	344.1375
12921	175.0875
12922	193.2
12923	288.075
12924	318.2625
12925	351.9
12926	191.475
12927	31.9125
12928	22.425
12929	5.175
12930	0.8625
12931	0.0
12932	0.0
12933	0.0
12934	1.725
12935	34.5
12936	94.875
12937	209.5875
12938	352.7625
12939	510.6
12940	576.15
12941	628.7625
12942	655.5
12943	647.7375
12944	865.0875
12945	611.5125
12946	576.15
12947	283.7625
12948	243.225
12949	153.525
12950	77.625
12951	94.875
12952	41.4
12953	16.3875
12954	0.0
12955	0.0
12956	0.0
12957	0.0
12958	2.5875
12959	27.6
12960	92.2875
12961	192.3375
12962	328.6125
12963	498.525
12964	642.5625
12965	702.9375
12966	788.325
12967	850.425
12968	859.9125
12969	736.575
12970	746.925
12971	643.425
12972	498.525
12973	360.525
12974	228.5625
12975	141.45
12976	62.1
12977	15.525
12978	0.0
12979	0.0
12980	0.0
12981	0.0
12982	4.3125
12983	30.1875
12984	84.525
12985	188.8875
12986	319.125
12987	459.7125
12988	451.95
12989	578.7375
12990	848.7
12991	877.1625
12992	828.0
12993	823.6875
12994	738.3
12995	617.55
12996	494.2125
12997	371.7375
12998	230.2875
12999	150.9375
13000	71.5875
13001	17.25
13002	0.8625
13003	0.0
13004	0.0
13005	0.0
13006	1.725
13007	20.7
13008	55.2
13009	125.925
13010	272.55
13011	474.375
13012	610.65
13013	676.2
13014	816.7875
13015	715.875
13016	852.15
13017	834.9
13018	763.3125
13019	636.525
13020	565.8
13021	370.0125
13022	240.6375
13023	117.3
13024	44.85
13025	22.425
13026	0.0
13027	0.0
13028	0.0
13029	0.0
13030	0.0
13031	22.425
13032	78.4875
13033	180.2625
13034	326.025
13035	474.375
13036	621.8625
13037	746.0625
13038	826.275
13039	861.6375
13040	865.95
13041	830.5875
13042	753.825
13043	628.7625
13044	489.9
13045	225.1125
13046	175.0875
13047	62.9625
13048	42.2625
13049	9.4875
13050	0.8625
13051	0.0
13052	0.0
13053	0.0
13054	0.8625
13055	27.6
13056	49.1625
13057	75.0375
13058	283.7625
13059	484.725
13060	653.775
13061	739.1625
13062	810.75
13063	847.8375
13064	702.9375
13065	866.8125
13066	518.3625000000001
13067	304.4625
13068	95.7375
13069	85.3875
13070	25.875
13071	18.975
13072	4.3125
13073	0.0
13074	0.0
13075	0.0
13076	0.0
13077	0.0
13078	0.0
13079	2.5875
13080	8.625
13081	24.15
13082	60.375
13083	164.7375
13084	254.4375
13085	265.65000000000003
13086	209.5875
13087	131.1
13088	181.125
13089	252.7125
13090	214.7625
13091	307.9125
13092	331.2
13093	323.4375
13094	252.7125
13095	108.675
13096	25.875
13097	4.3125
13098	0.0
13099	0.0
13100	0.0
13101	0.0
13102	0.8625
13103	18.1125
13104	52.6125
13105	85.3875
13106	109.5375
13107	136.275
13108	263.925
13109	261.33750000000003
13110	376.05
13111	382.95
13112	464.8875
13113	250.125
13114	273.41249999999997
13115	130.23749999999998
13116	131.1
13117	111.2625
13118	52.6125
13119	47.4375
13120	30.1875
13121	8.625
13122	0.0
13123	0.0
13124	0.0
13125	0.0
13126	0.0
13127	31.9125
13128	38.8125
13129	91.425
13130	172.5
13131	511.4625
13132	473.5125
13133	534.75
13134	553.725
13135	525.2624999999999
13136	680.5125
13137	809.8875
13138	731.4
13139	790.9125
13140	582.1875
13141	400.2
13142	116.4375
13143	188.8875
13144	66.41250000000001
13145	12.075
13146	0.0
13147	0.0
13148	0.0
13149	0.0
13150	1.725
13151	12.075
13152	106.0875
13153	219.075
13154	203.55
13155	128.51250000000002
13156	482.1375
13157	470.925
13158	690.8625
13159	550.275
13160	265.65000000000003
13161	418.3125
13162	812.475
13163	341.55
13164	470.0625
13165	373.4625
13166	151.8
13167	101.775
13168	56.925
13169	6.9
13170	0.0
13171	0.0
13172	0.0
13173	0.0
13174	0.0
13175	14.6625
13176	71.5875
13177	156.1125
13178	363.1125
13179	442.4625
13180	683.1
13181	820.2375
13182	238.9125
13183	233.7375
13184	127.65
13185	183.7125
13186	380.3625
13187	123.3375
13188	104.3625
13189	69.0
13190	50.025
13191	83.6625
13192	48.3
13193	0.8625
13194	0.0
13195	0.0
13196	0.0
13197	0.0
13198	0.0
13199	0.0
13200	6.9
13201	16.3875
13202	127.65
13203	271.6875
13204	615.825
13205	574.425
13206	822.825
13207	726.225
13208	959.9625
13209	911.6625
13210	658.95
13211	681.375
13212	537.3375
13213	391.575
13214	245.8125
13215	141.45
13216	60.375
13217	10.35
13218	0.0
13219	0.0
13220	0.0
13221	0.0
13222	0.0
13223	16.3875
13224	67.27499999999999
13225	172.5
13226	338.9625
13227	513.1875
13228	650.325
13229	762.45
13230	621.8625
13231	727.95
13232	703.8
13233	480.4125
13234	305.325
13235	155.25
13236	132.82500000000002
13237	76.7625
13238	73.3125
13239	37.0875
13240	14.6625
13241	3.45
13242	0.0
13243	0.0
13244	0.0
13245	0.0
13246	0.0
13247	0.0
13248	0.8625
13249	7.7625
13250	30.1875
13251	78.4875
13252	133.6875
13253	186.3
13254	223.3875
13255	161.2875
13256	244.95
13257	292.3875
13258	304.4625
13259	364.8375
13260	190.6125
13261	148.35
13262	100.05
13263	45.7125
13264	14.6625
13265	1.725
13266	0.0
13267	0.0
13268	0.0
13269	0.0
13270	0.0
13271	1.725
13272	57.7875
13273	143.175
13274	227.7
13275	304.4625
13276	374.325
13277	764.175
13278	538.1999999999999
13279	416.5875
13280	451.95
13281	536.475
13282	815.0625
13283	688.275
13284	475.2375
13285	332.925
13286	192.3375
13287	73.3125
13288	51.75
13289	17.25
13290	0.0
13291	0.0
13292	0.0
13293	0.0
13294	0.0
13295	1.725
13296	44.85
13297	98.325
13298	189.75
13299	250.125
13300	291.525
13301	299.2875
13302	340.6875
13303	447.6375
13304	702.075
13305	569.25
13307	519.225
13308	539.9250000000001
13309	340.6875
13310	177.675
13311	113.85
13312	75.0375
13313	18.1125
13314	0.0
13315	0.0
13316	0.0
13317	0.0
13318	0.8625
13319	27.6
13320	56.925
13321	112.125
13322	124.2
13323	175.0875
13324	270.825
13325	226.8375
13326	323.4375
13327	482.1375
13328	541.65
13329	506.2875
13330	516.6374999999999
13331	362.25
13332	583.9125
13333	151.8
13334	159.5625
13335	101.775
13336	53.475
13337	5.175
13338	0.0
13339	0.0
13340	0.0
13341	0.0
13342	0.0
13343	14.6625
13344	100.9125
13345	125.0625
13346	158.7
13347	414.0
13348	530.4375
13349	383.8125
13350	765.9
13351	544.2375000000001
13352	615.825
13353	392.4375
13354	630.4875
13355	604.6125
13356	370.875
13357	188.025
13358	40.5375
13359	57.7875
13360	25.0125
13361	3.45
13362	0.0
13363	0.0
13364	0.0
13365	0.0
13366	0.0
13367	4.3125
13368	40.5375
13369	96.6
13370	292.3875
13371	405.375
13372	410.55
13373	492.4875
13374	455.4
13375	668.4375
13376	493.35
13377	541.65
13378	526.125
13379	272.55
13380	204.4125
13381	147.4875
13382	94.875
13383	67.27499999999999
13384	20.7
13385	0.0
13386	0.0
13387	0.0
13388	0.0
13389	0.0
13390	0.0
13391	1.725
13392	12.9375
13393	28.4625
13394	48.3
13395	85.3875
13396	183.7125
13397	146.625
13398	119.025
13399	155.25
13400	434.7
13401	404.5125
13402	374.325
13403	409.6875
13404	399.3375
13405	170.775
13406	150.9375
13407	85.3875
13408	72.45
13409	183.7125
14467	0.0
14468	0.0
14469	0.0
14470	0.0
14471	0.0
14472	0.0
14473	6.0375
14474	37.0875
14475	180.2625
14476	232.875
14477	302.7375
14478	421.7625
14479	240.6375
14480	341.55
14481	284.625
14482	208.725
14483	162.15
14484	168.1875
14485	130.23749999999998
14486	40.5375
14487	7.7625
14488	0.0
14489	0.0
14490	0.0
14491	0.0
14492	0.0
14493	0.0
14494	0.0
14495	0.0
14496	0.0
14497	15.525
14498	62.1
14499	177.675
14500	422.625
14501	403.65
14502	408.825
14503	624.45
14504	435.5625
14505	539.9250000000001
14506	319.125
14507	218.2125
14508	179.4
14509	118.1625
14510	26.7375
14511	3.45
14512	0.0
14513	0.0
14514	0.0
14515	0.0
14516	0.0
14517	0.0
14518	0.0
14519	0.0
14520	0.0
14521	31.05
14522	52.6125
14523	146.625
14524	179.4
14525	309.6375
14526	591.675
14527	694.3125
14528	687.4125
14529	611.5125
14530	483.8625
14531	356.2125
14532	174.225
14533	75.0375
14534	27.6
14535	5.175
14536	0.0
14537	0.0
14538	0.0
14539	0.0
14540	0.0
14541	0.0
14542	0.0
14543	0.0
14544	0.0
14545	0.0
14546	12.075
14547	32.775
14548	100.05
14549	228.5625
14550	244.0875
14551	233.7375
14552	370.875
14553	446.775
14554	326.8875
14555	294.1125
14556	176.8125
14557	75.9
14558	18.975
14559	3.45
14560	0.0
14561	0.0
14562	0.0
14563	0.0
14564	0.0
14565	0.0
14566	0.0
14567	0.0
14568	0.0
14569	3.45
14570	20.7
14571	62.9625
14572	113.85
14573	206.1375
14574	266.5125
14575	595.9875
14576	413.1375
14577	614.9625
14578	225.975
14579	243.225
14580	187.1625
14581	91.425
14582	18.1125
14583	0.0
14584	0.0
14585	0.0
14586	0.0
14587	0.0
14588	0.0
14589	0.0
14590	0.0
14591	0.0
14592	0.0
14593	8.625
14594	65.55
14595	213.9
14596	365.7
14597	470.0625
14598	557.175
14599	527.85
14600	544.2375000000001
14601	609.7875
14602	463.1625
14603	321.7125
14604	164.7375
14605	62.1
14606	18.1125
14607	2.5875
14608	0.0
14609	0.0
14610	0.0
14611	0.0
14612	0.0
20440	0.0
20441	0.0
20442	0.0
20443	0.0
20444	0.0
20445	13.8
20446	87.975
20447	242.3625
20448	460.575
20449	200.9625
20450	50.8875
20451	401.925
20452	486.45
20453	596.85
20454	415.725
20455	506.2875
20456	271.6875
20457	219.9375
20458	235.4625
20459	131.9625
20460	42.2625
20461	3.45
20462	0.0
20463	0.0
20464	0.0
20465	0.0
20466	0.0
20467	0.0
20468	0.0
20469	33.637499999999996
20470	69.8625
20471	221.6625
20472	263.925
20473	408.825
20474	569.25
20475	598.575
20476	795.225
20477	614.9625
20478	697.7625
20479	437.2875
20480	501.1125
20481	370.875
20482	254.4375
20483	170.775
20484	56.0625
20485	3.45
20486	0.0
20487	0.0
20488	0.0
20489	0.0
20490	0.0
20491	0.0
20492	0.0
20493	12.075
20494	85.3875
20495	127.65
20496	98.325
20497	169.9125
20498	390.7125
20499	939.2625
20500	524.4
20501	392.4375
20502	526.9875000000001
20503	628.7625
20504	491.625
20505	305.325
20506	118.1625
20507	112.9875
20508	30.1875
20509	0.0
20510	0.0
20511	0.0
20512	0.0
20513	0.0
20514	0.0
20515	0.0
20516	0.0
20517	17.25
20518	94.875
20519	250.9875
20520	524.4
20521	737.4375
20522	845.25
20523	564.075
20524	396.75
20525	776.25
20526	781.425
20527	496.8
20528	412.275
20529	448.5
20530	230.2875
20531	103.5
20532	54.3375
20533	3.45
20534	0.0
20535	0.0
20536	0.0
20537	0.0
20538	0.0
20539	0.0
20540	0.0
20541	17.25
20542	88.8375
20543	241.5
20544	451.95
20545	645.15
20546	839.2125
20547	895.275
20548	933.225
20549	1001.3625
20550	943.575
20551	820.2375
20552	649.4625
20553	521.8125
20554	296.7
20555	172.5
20556	91.425
20557	15.525
20558	0.0
20559	0.0
20560	0.0
20561	0.0
20562	0.0
20563	0.0
20564	0.0
20565	24.15
20566	106.0875
20567	282.9
20568	495.075
20569	687.4125
20570	856.4625
20571	945.3
20572	740.025
20573	440.7375
20574	567.525
20575	550.275
20576	673.6125
20577	487.3125
20578	244.0875
20579	120.75
20580	57.7875
20581	5.175
20582	0.0
20583	0.0
20584	0.0
20585	0.0
20586	0.0
20587	0.0
20588	0.0
20589	12.9375
20590	104.3625
20591	328.6125
20592	418.3125
20593	403.65
20594	543.375
20595	490.7625
20596	285.4875
20597	581.325
20598	564.9375
20599	449.3625
20600	170.775
20601	286.35
20602	148.35
20603	108.675
20604	53.475
20605	13.8
20606	0.0
20607	0.0
20608	0.0
20609	0.0
20610	0.0
20611	0.0
20612	0.0
20613	39.675
20614	131.1
20615	154.3875
20616	213.9
20617	360.525
20618	406.2375
20619	657.225
20620	759.8625
20621	778.8375
20622	507.15
20623	665.85
20624	450.225
20625	402.7875
20626	210.45
20627	181.9875
20628	66.41250000000001
20629	16.3875
20630	0.0
20631	0.0
20632	0.0
20633	0.0
20634	0.0
20635	0.0
20636	0.8625
20637	26.7375
20638	99.1875
20639	123.3375
20640	351.9
20641	723.6375
20642	854.7375
20643	955.65
20644	985.8375
20645	1054.8374999999999
20646	942.7125
20647	677.925
20648	532.1625
20649	276.8625
20650	181.125
20651	52.6125
20652	6.0375
20653	0.0
20654	0.0
20655	0.0
20656	0.0
20657	0.0
20658	0.0
20659	0.0
20660	0.8625
20661	38.8125
20662	110.4
20663	300.15
20664	511.4625
20665	689.1375
20666	839.2125
20667	884.925
20668	969.45
20669	844.3875
20670	903.9
20671	742.6125
20672	575.2875
20673	439.0125
20674	320.85
20675	153.525
20676	74.175
20677	12.075
20678	0.0
20679	0.0
20680	0.0
20681	0.0
20682	0.0
20683	0.0
20684	1.725
20685	37.95
20686	116.4375
20687	219.9375
20688	410.55
20689	418.3125
20690	406.2375
20691	498.525
20692	584.775
20693	644.2875
20694	335.5125
20695	147.4875
20696	135.4125
20697	94.875
20698	73.3125
20699	32.775
20700	8.625
20701	0.0
20702	0.0
20703	0.0
20704	0.0
20705	0.0
20706	0.0
20707	0.0
20708	0.0
20709	1.725
20710	18.975
20711	35.3625
20712	76.7625
20713	131.1
20714	189.75
20715	201.825
20716	211.3125
20717	247.5375
20718	257.8875
20719	282.9
20720	200.9625
20721	173.3625
20722	87.1125
20723	46.575
20724	25.0125
20725	0.8625
20726	0.0
20727	0.0
20728	0.0
20729	0.0
20730	0.0
20731	0.0
20732	0.0
20733	3.45
20734	41.4
20735	142.3125
20736	295.8375
20737	312.225
20738	341.55
20739	464.025
20740	775.3875
20741	931.5
20742	871.9875
20743	708.975
20744	540.7875
20745	470.925
20746	363.1125
20747	194.0625
20748	98.325
20749	31.05
20750	0.0
20751	0.0
20752	0.0
20753	0.0
20754	0.0
20755	0.0
20756	0.0
20757	28.4625
20758	87.1125
20759	157.8375
20760	393.3
20761	499.3875
20762	736.575
20763	769.35
20764	915.1125
20765	1108.3125
20766	677.925
20767	659.8125
20768	639.1125
20769	302.7375
20770	162.15
20771	88.8375
20772	22.425
20773	12.9375
20774	0.0
20775	0.0
20776	0.0
20777	0.0
20778	0.0
20779	0.0
20780	0.8625
20781	34.5
20782	100.9125
20783	74.175
20784	569.25
20785	758.1375
20786	763.3125
20787	430.3875
20788	319.125
20789	274.27500000000003
20790	157.8375
20791	145.7625
20792	77.625
20793	81.9375
20794	74.175
20795	22.425
20796	25.0125
20797	6.9
20798	0.0
20799	0.0
20800	0.0
20801	0.0
20802	0.0
20803	0.0
20804	2.5875
20805	42.2625
20806	116.4375
20807	359.6625
20808	541.65
20809	719.325
20810	762.45
20811	672.75
20812	589.0875
20813	528.7125
20814	294.975
20815	227.7
20816	188.025
20817	124.2
20818	72.45
20819	95.7375
20820	35.3625
20821	4.3125
20822	0.0
20823	0.0
20824	0.0
20825	0.0
20826	0.0
20827	0.0
20828	0.0
20829	3.45
20830	12.075
20831	60.375
20832	149.2125
20833	284.625
20834	347.5875
20835	526.125
20836	518.3625000000001
20837	336.375
20838	467.475
20839	509.7375
20840	238.9125
20841	295.8375
20842	226.8375
20843	74.175
20844	44.85
20845	2.5875
20846	0.0
20847	0.0
20848	0.0
20849	0.0
20850	0.0
20851	0.0
20852	0.0
20853	7.7625
20854	44.85
20855	86.25
20856	175.0875
20857	321.7125
20858	414.8625
20859	746.0625
20860	572.7
20861	301.875
20862	552.0
20863	550.275
20864	458.85
20865	453.675
20866	386.4
20867	212.175
20868	117.3
20869	27.6
20870	0.0
20871	0.0
20872	0.0
20873	0.0
20874	0.0
20875	0.0
20876	2.5875
20877	23.2875
20878	49.1625
20879	189.75
20880	330.3375
20881	431.25
20882	646.0125
20883	494.2125
20884	685.6875
20885	853.875
20886	927.1875
20887	420.9
20888	307.05
20889	486.45
20890	313.95
20891	110.4
20892	18.975
20893	0.8625
20894	0.0
20895	0.0
20896	0.0
20897	0.0
20898	0.0
20899	0.0
20900	0.0
20901	7.7625
20902	20.7
20903	65.55
20904	151.8
20905	281.175
20906	480.4125
20907	447.6375
20908	534.75
20909	664.9875
20910	915.1125
20911	902.175
20912	720.1875
20913	552.0
20914	370.875
20915	201.825
20916	108.675
20917	32.775
20918	0.8625
20919	0.0
20920	0.0
20921	0.0
20922	0.0
20923	0.0
20924	16.3875
20925	81.075
20926	184.575
20927	337.2375
20928	501.1125
20929	604.6125
20930	731.4
20931	684.825
20932	834.0375
20933	968.5875
20934	963.4125
20935	859.9125
20936	685.6875
20937	528.7125
20938	342.4125
20939	179.4
20940	57.7875
20941	37.0875
20942	1.725
20943	0.0
20944	0.0
20945	0.0
20946	0.0
20947	0.0
20948	13.8
20949	33.637499999999996
20950	122.475
20951	225.1125
20952	312.225
20953	614.9625
20954	758.1375
20955	620.1375
20956	925.4625
20957	1056.5625
20958	729.675
20959	683.1
20960	103.5
20961	52.6125
20962	130.23749999999998
20963	77.625
20964	88.8375
20965	33.637499999999996
20966	3.45
20967	0.0
20968	0.0
20969	0.0
20970	0.0
20971	0.0
20972	5.175
20973	57.7875
20974	173.3625
20975	367.425
20976	569.25
20977	761.5875
20978	910.8
20979	998.775
20980	1009.125
20981	1053.9750000000001
20982	800.4
20983	893.55
20984	733.9875
20985	576.15
20986	348.45
20987	210.45
20988	112.9875
20989	35.3625
20990	5.175
20991	0.0
20992	0.0
20993	0.0
20994	0.0
20995	0.0
20996	23.2875
20997	108.675
20998	208.725
20999	388.125
21000	577.0125
21001	758.1375
21002	884.0625
21003	940.125
21004	817.65
21005	914.25
21006	485.5875
21007	506.2875
21008	365.7
21009	190.6125
21010	322.575
21011	223.3875
21012	133.6875
21013	50.025
21014	2.5875
21015	0.0
21016	0.0
21017	0.0
21018	0.0
21019	0.0
21020	21.5625
21021	69.8625
21022	175.0875
21023	371.7375
21024	575.2875
21025	771.075
21026	887.5125
21027	570.975
21028	514.0500000000001
21029	947.8875
21030	1041.8999999999999
21031	916.8375
21032	748.65
21033	574.425
21034	425.2125
21035	234.6
21036	138.8625
21037	60.375
21038	6.0375
21039	0.0
21040	0.0
21041	0.0
21042	0.0
21043	0.0
21044	13.8
21045	51.75
21046	160.425
21047	452.8125
21048	503.7
21049	666.7125
21050	882.3375
21051	1003.0875
21052	1071.2250000000001
21053	1065.1875
21054	1017.75
21055	916.8375
21056	751.2375
21057	454.5375
21058	417.45
21059	191.475
21060	106.0875
21061	45.7125
21062	4.3125
21063	0.0
21064	0.0
21065	0.0
21066	0.0
21067	0.0
21068	12.075
21069	76.7625
21070	209.5875
21071	390.7125
21072	597.7125
21073	638.25
21074	775.3875
21075	958.2375
21076	960.825
21077	878.8875
21078	1014.3
21079	939.2625
21080	764.175
21081	585.6375
21082	412.275
21083	238.9125
21084	136.275
21085	50.025
21086	5.175
21087	0.0
21088	0.0
21089	0.0
21090	0.0
21091	0.0
21092	14.6625
21093	62.9625
21094	185.4375
21095	378.6375
21096	564.075
21097	792.6375
21098	928.05
21099	1056.5625
21100	954.7875
21101	979.8
21102	1007.4
21103	912.525
21104	740.8875
21105	572.7
21106	404.5125
21107	238.05
21108	133.6875
21109	50.025
21110	5.175
21111	0.0
21112	0.0
21113	0.0
21114	0.0
21115	0.0
21116	17.25
21117	75.9
21118	186.3
21119	376.05
21120	570.1125
21121	752.9625
21122	903.9
21123	1011.7125
21124	972.0375
21125	1060.0125
21126	1036.7250000000001
21127	926.325
21128	736.575
21129	615.825
21130	472.65
21131	265.65000000000003
21132	167.325
21133	62.1
21134	5.175
21135	0.0
21136	0.0
21137	0.0
21138	0.0
21139	0.0
21140	24.15
21141	64.6875
21142	93.15
21143	111.2625
21144	207.0
21145	306.1875
21146	593.4
21147	1003.95
21148	1028.1000000000001
21149	954.7875
21150	776.25
21151	688.275
21152	664.125
21153	602.8875
21154	439.0125
21155	292.3875
21156	142.3125
21157	54.3375
21158	12.9375
21159	0.0
21160	0.0
21161	0.0
21162	0.0
21163	0.0
21164	15.525
21165	76.7625
21166	200.9625
21167	382.95
21168	591.675
21169	768.4875
21170	891.825
21171	972.0375
21172	1030.6875
21173	1028.1000000000001
21174	975.4875
21175	876.3
21176	715.0125
21177	562.35
21178	414.0
21179	250.125
21180	141.45
21181	69.8625
21182	12.9375
21183	0.0
21184	0.0
21185	0.0
21186	0.0
21187	0.0
21188	18.975
21189	74.175
21190	188.025
21191	382.0875
21192	567.525
21193	733.125
21194	870.2625
21195	972.9
21196	1022.925
21197	1015.1625
21198	985.8375
21199	876.3
21200	743.475
21201	580.4625
21202	419.175
21203	259.6125
21204	140.5875
21205	53.475
21206	6.9
21207	0.0
21208	0.0
21209	0.0
21210	0.0
21211	0.0
21212	13.8
21213	71.5875
21214	194.925
21215	385.5375
21216	564.075
21217	745.2
21218	885.7875
21219	983.25
21220	1017.75
21221	902.175
21222	966.0
21223	822.825
21224	439.0125
21225	495.9375
21226	382.0875
21227	263.925
21228	138.8625
21229	45.7125
21230	6.9
21231	0.0
21232	0.0
21233	0.0
21234	0.0
21235	0.0
21236	19.8375
21237	76.7625
21238	195.7875
21239	384.675
21240	572.7
21241	740.025
21242	875.4375
21243	982.3875
21244	1022.0625
21245	1015.1625
21246	978.9375
21247	871.125
21248	721.9125
21249	572.7
21250	411.4125
21251	250.9875
21252	144.9
21253	61.2375
21254	12.9375
21255	0.0
21256	0.0
21257	0.0
21258	0.0
21259	264.78749999999997
21314	822.825
21315	480.4125
21316	537.3375
21317	972.9
21318	947.8875
21319	924.6
21320	765.9
21321	608.0625
21322	447.6375
21323	271.6875
21324	156.975
21325	63.825
21326	9.4875
21327	0.0
21328	0.0
21329	0.0
21330	0.0
21331	2.5875
21332	44.85
21333	127.65
21334	232.0125
21335	375.1875
21336	520.9499999999999
21337	575.2875
21338	624.45
21339	671.025
