	date_forecast	building	pv_measurement
911	2023-05-27 11:45:00	B	1029.2722941171678
912	2023-05-27 12:00:00	B	942.277217735644
913	2023-05-27 12:15:00	B	862.9113095805219
914	2023-05-27 12:30:00	B	717.8944121447701
915	2023-05-27 12:45:00	B	753.8457482793457
916	2023-05-27 13:00:00	B	744.5215778892373
917	2023-05-27 13:15:00	B	702.8497039674802
918	2023-05-27 13:30:00	B	687.5234361317124
919	2023-05-27 13:45:00	B	641.9225327264498
920	2023-05-27 14:00:00	B	643.4613391688968
921	2023-05-27 14:15:00	B	615.2377960757246
922	2023-05-27 14:30:00	B	606.5264567642544
923	2023-05-27 14:45:00	B	564.7188490336014
924	2023-05-27 15:00:00	B	568.8602935709137
925	2023-05-27 15:15:00	B	567.2688674781157
926	2023-05-27 15:30:00	B	494.9872356123846
927	2023-05-27 15:45:00	B	429.0236068336988
928	2023-05-27 16:00:00	B	404.3846288424218
929	2023-05-27 16:15:00	B	379.6000380453177
930	2023-05-27 16:30:00	B	351.4290518284174
931	2023-05-27 16:45:00	B	305.9518576940003
932	2023-05-27 17:00:00	B	303.2382706100347
933	2023-05-27 17:15:00	B	233.33184245646098
934	2023-05-27 17:30:00	B	120.9786895359624
935	2023-05-27 17:45:00	B	125.28393573645558
936	2023-05-27 18:00:00	B	119.84826724126692
937	2023-05-27 18:15:00	B	89.46807426427551
938	2023-05-27 18:30:00	B	55.55100478040482
939	2023-05-27 18:45:00	B	71.83785687502804
940	2023-05-27 19:00:00	B	95.39281351658211
941	2023-05-27 19:15:00	B	89.33230909142345
942	2023-05-27 19:30:00	B	24.003970552699585
943	2023-05-27 19:45:00	B	12.433217970013358
944	2023-05-27 20:00:00	B	4.685553252757212
945	2023-05-27 20:15:00	B	-0.14482685037102166
946	2023-05-27 20:30:00	B	0.7423131612813106
947	2023-05-27 20:45:00	B	0.2102093545776872
948	2023-05-27 21:00:00	B	0.05131992231271578
949	2023-05-27 21:15:00	B	0.09486304449356112
950	2023-05-27 21:30:00	B	0.003751875011266386
951	2023-05-27 21:45:00	B	0.06896282326490293
952	2023-05-27 22:00:00	B	-1.4912270662756173e-05
953	2023-05-27 22:15:00	B	-1.600086654487212e-05
954	2023-05-27 22:30:00	B	-1.8181022699303755e-05
955	2023-05-27 22:45:00	B	-1.335169811714354e-07
956	2023-05-27 23:00:00	B	-3.880144242641368e-07
957	2023-05-27 23:15:00	B	-0.02243225495165681
958	2023-05-27 23:30:00	B	-0.022432290750522728
959	2023-05-27 23:45:00	B	-0.009151078960277243
960	2023-05-28 00:00:00	B	-9.151237374721936e-05
961	2023-05-28 00:15:00	B	0.009365867866032884
962	2023-05-28 00:30:00	B	-0.05938685253400107
963	2023-05-28 00:45:00	B	-0.3079310608154866
964	2023-05-28 01:00:00	B	2.580164452347907
965	2023-05-28 01:15:00	B	7.053757547745483
966	2023-05-28 01:30:00	B	16.228222557647168
967	2023-05-28 01:45:00	B	17.11813055859791
968	2023-05-28 02:00:00	B	28.88217198446015
969	2023-05-28 02:15:00	B	42.55053162141693
970	2023-05-28 02:30:00	B	44.31287222327788
971	2023-05-28 02:45:00	B	65.57709060620373
972	2023-05-28 03:00:00	B	82.24318135735845
973	2023-05-28 03:15:00	B	129.57759820028875
974	2023-05-28 03:30:00	B	149.0007486105334
975	2023-05-28 03:45:00	B	183.68865239561362
976	2023-05-28 04:00:00	B	183.3548254781554
977	2023-05-28 04:15:00	B	225.0835140965053
978	2023-05-28 04:30:00	B	342.8349343029602
979	2023-05-28 04:45:00	B	440.67095494048726
980	2023-05-28 05:00:00	B	507.189886655873
981	2023-05-28 05:15:00	B	713.326877572588
982	2023-05-28 05:30:00	B	798.6081797828109
983	2023-05-28 05:45:00	B	872.2727285894163
984	2023-05-28 06:00:00	B	1152.8209644024155
985	2023-05-28 06:15:00	B	1381.9963487579776
986	2023-05-28 06:30:00	B	1509.3296950345825
987	2023-05-28 06:45:00	B	1782.216944415091
988	2023-05-28 07:00:00	B	2028.5535268423619
989	2023-05-28 07:15:00	B	2365.152436110096
990	2023-05-28 07:30:00	B	2741.825523610832
991	2023-05-28 07:45:00	B	3000.2537132046787
992	2023-05-28 08:00:00	B	2799.9962451532383
993	2023-05-28 08:15:00	B	2693.3005758385366
994	2023-05-28 08:30:00	B	2771.325943930379
995	2023-05-28 08:45:00	B	2376.6215410140176
996	2023-05-28 09:00:00	B	2212.485201634706
997	2023-05-28 09:15:00	B	1717.0757432946093
998	2023-05-28 09:30:00	B	1167.6615514848654
999	2023-05-28 09:45:00	B	1171.935556090123
1000	2023-05-28 10:00:00	B	1194.6969018593454
1001	2023-05-28 10:15:00	B	1154.019399142603
1002	2023-05-28 10:30:00	B	1214.1117143297947
1003	2023-05-28 10:45:00	B	1438.4662951676446
1004	2023-05-28 11:00:00	B	1723.8344163034917
1005	2023-05-28 11:15:00	B	1967.7192407809598
1006	2023-05-28 11:30:00	B	2017.2108172311523
1007	2023-05-28 11:45:00	B	1932.4061921642174
1008	2023-05-28 12:00:00	B	1921.330696548608
1009	2023-05-28 12:15:00	B	1764.3869836049175
1010	2023-05-28 12:30:00	B	1686.9733427716696
1011	2023-05-28 12:45:00	B	1519.8474536009076
1012	2023-05-28 13:00:00	B	1479.6824465722566
1013	2023-05-28 13:15:00	B	1355.4725675854256
1014	2023-05-28 13:30:00	B	1333.6384042454802
1015	2023-05-28 13:45:00	B	1340.7224287527947
1016	2023-05-28 14:00:00	B	1333.6247201605202
1017	2023-05-28 14:15:00	B	1346.9847579860075
1018	2023-05-28 14:30:00	B	1333.329431658034
1019	2023-05-28 14:45:00	B	1616.2705096021123
1020	2023-05-28 15:00:00	B	1580.7578753130765
1021	2023-05-28 15:15:00	B	1667.8039075171478
1022	2023-05-28 15:30:00	B	1609.4338839469237
1023	2023-05-28 15:45:00	B	1527.4527884774661
1024	2023-05-28 16:00:00	B	1465.1734854121655
1025	2023-05-28 16:15:00	B	1470.2527400860254
1026	2023-05-28 16:30:00	B	1391.0994733257107
1027	2023-05-28 16:45:00	B	1225.6816000464364
1028	2023-05-28 17:00:00	B	1043.1898341868418
1029	2023-05-28 17:15:00	B	954.1776853169164
1030	2023-05-28 17:30:00	B	795.954317486152
1031	2023-05-28 17:45:00	B	567.9213196557278
1032	2023-05-28 18:00:00	B	452.37672321744793
1033	2023-05-28 18:15:00	B	390.9823150392554
1034	2023-05-28 18:30:00	B	381.8604753075249
1035	2023-05-28 18:45:00	B	279.81016013448885
1036	2023-05-28 19:00:00	B	244.47238777232977
1037	2023-05-28 19:15:00	B	190.83740789130778
1038	2023-05-28 19:30:00	B	91.15187549586527
1039	2023-05-28 19:45:00	B	101.79555573942815
1040	2023-05-28 20:00:00	B	40.50363849212033
1041	2023-05-28 20:15:00	B	26.722665831161585
1042	2023-05-28 20:30:00	B	2.0493966564868473
1043	2023-05-28 20:45:00	B	-0.8842880484390688
1044	2023-05-28 21:00:00	B	-0.9814039647978182
1045	2023-05-28 21:15:00	B	-0.2011051803748189
1046	2023-05-28 21:30:00	B	-0.06990537681933306
1047	2023-05-28 21:45:00	B	0.030840846452452303
1048	2023-05-28 22:00:00	B	0.032211575781896984
1049	2023-05-28 22:15:00	B	-0.006936868068248319
1050	2023-05-28 22:30:00	B	-0.004655820692495933
1051	2023-05-28 22:45:00	B	-0.004655445638680468
1052	2023-05-28 23:00:00	B	1.7697603271472552e-06
1053	2023-05-28 23:15:00	B	0.6151761328622337
1054	2023-05-28 23:30:00	B	0.5797267137240305
1055	2023-05-28 23:45:00	B	0.5797264801887922
1056	2023-05-30 00:00:00	B	0.1762159415247602
1057	2023-05-30 00:15:00	B	0.13032313061844364
1058	2023-05-30 00:30:00	B	0.030170728305303984
1059	2023-05-30 00:45:00	B	0.8997462650239401
1060	2023-05-30 01:00:00	B	1.4189040461937727
1061	2023-05-30 01:15:00	B	7.401754662210174
1062	2023-05-30 01:30:00	B	22.12063246389681
1063	2023-05-30 01:45:00	B	28.294188576347416
1064	2023-05-30 02:00:00	B	89.9669044027651
1065	2023-05-30 02:15:00	B	119.41373746976568
1066	2023-05-30 02:30:00	B	147.6549988760147
1067	2023-05-30 02:45:00	B	162.36395196611124
1068	2023-05-30 03:00:00	B	172.24293880641287
1069	2023-05-30 03:15:00	B	325.0804169603074
1070	2023-05-30 03:30:00	B	340.30882967712716
1071	2023-05-30 03:45:00	B	354.3995714833421
1072	2023-05-30 04:00:00	B	388.5130922506776
1073	2023-05-30 04:15:00	B	452.43148876864296
1074	2023-05-30 04:30:00	B	538.3211215171314
1075	2023-05-30 04:45:00	B	581.8447446003477
1076	2023-05-30 05:00:00	B	698.4722511197224
1077	2023-05-30 05:15:00	B	846.0558414143813
1078	2023-05-30 05:30:00	B	1057.5754968057904
1079	2023-05-30 05:45:00	B	1107.119573272821
1080	2023-05-30 06:00:00	B	1207.4777332369545
1081	2023-05-30 06:15:00	B	1179.3170523057338
1082	2023-05-30 06:30:00	B	1206.8951590972679
1083	2023-05-30 06:45:00	B	1443.7792735258658
1084	2023-05-30 07:00:00	B	1472.0364042002448
1085	2023-05-30 07:15:00	B	1596.0828636880178
1086	2023-05-30 07:30:00	B	1674.2304143119395
1087	2023-05-30 07:45:00	B	1779.5909386755393
1088	2023-05-30 08:00:00	B	1833.2297110696204
1089	2023-05-30 08:15:00	B	1806.6638995507465
1090	2023-05-30 08:30:00	B	2040.8075013572065
1091	2023-05-30 08:45:00	B	2031.0793943822105
1092	2023-05-30 09:00:00	B	1931.674714598234
1093	2023-05-30 09:15:00	B	1884.414605073655
1094	2023-05-30 09:30:00	B	1863.261964426873
1095	2023-05-30 09:45:00	B	1859.1261980589584
1096	2023-05-30 10:00:00	B	1557.770467289497
1097	2023-05-30 10:15:00	B	1330.1065146816281
1098	2023-05-30 10:30:00	B	1506.7048661217186
1099	2023-05-30 10:45:00	B	1364.714902958152
1100	2023-05-30 11:00:00	B	1523.8279906787702
1101	2023-05-30 11:15:00	B	1678.1230325360502
1102	2023-05-30 11:30:00	B	1737.1026003704806
1103	2023-05-30 11:45:00	B	1703.147349547377
1104	2023-05-30 12:00:00	B	1730.2368956010787
1105	2023-05-30 12:15:00	B	1709.4286840763575
1106	2023-05-30 12:30:00	B	1902.3653583037244
1107	2023-05-30 12:45:00	B	1701.8824630932245
1108	2023-05-30 13:00:00	B	1677.1435331086936
1109	2023-05-30 13:15:00	B	1546.4452166335482
1110	2023-05-30 13:30:00	B	1392.4534637841516
1111	2023-05-30 13:45:00	B	1387.3065651561715
1112	2023-05-30 14:00:00	B	1399.5324357519398
1113	2023-05-30 14:15:00	B	1453.2672541821012
1114	2023-05-30 14:30:00	B	1572.0250410654444
1115	2023-05-30 14:45:00	B	1490.5523866987996
1116	2023-05-30 15:00:00	B	1391.5580273700061
1117	2023-05-30 15:15:00	B	1355.571816004378
1118	2023-05-30 15:30:00	B	1246.9531886058367
1119	2023-05-30 15:45:00	B	960.3936601008364
1120	2023-05-30 16:00:00	B	924.4564702876459
1121	2023-05-30 16:15:00	B	682.6271011513967
1122	2023-05-30 16:30:00	B	592.6938745172766
1123	2023-05-30 16:45:00	B	467.6113765395517
1124	2023-05-30 17:00:00	B	424.7683872334731
1125	2023-05-30 17:15:00	B	351.7643440872076
1126	2023-05-30 17:30:00	B	281.402595859324
1127	2023-05-30 17:45:00	B	201.94846942878192
1128	2023-05-30 18:00:00	B	193.75720298023745
1129	2023-05-30 18:15:00	B	140.0164674636833
1130	2023-05-30 18:30:00	B	135.74773529785892
1131	2023-05-30 18:45:00	B	81.89100211886456
1132	2023-05-30 19:00:00	B	84.95114351132953
1133	2023-05-30 19:15:00	B	58.74475815292506
1134	2023-05-30 19:30:00	B	2.405755514967432
1135	2023-05-30 19:45:00	B	5.455135758213802
1136	2023-05-30 20:00:00	B	3.922647091580558
1137	2023-05-30 20:15:00	B	1.2944278138434044
1138	2023-05-30 20:30:00	B	0.7529370894522176
1139	2023-05-30 20:45:00	B	0.06748670192254146
1140	2023-05-30 21:00:00	B	-0.04470379173554694
1141	2023-05-30 21:15:00	B	-0.005956115880019176
1142	2023-05-30 21:30:00	B	-0.0015796395611136452
1143	2023-05-30 21:45:00	B	0.0002096102187187059
1144	2023-05-30 22:00:00	B	-6.512164631259389e-06
1145	2023-05-30 22:15:00	B	3.4895224721479576e-07
1146	2023-05-30 22:30:00	B	1.1315577761519666e-07
1147	2023-05-30 22:45:00	B	2.830128344347776e-07
1148	2023-05-30 23:00:00	B	2.03620437305396e-07
1149	2023-05-30 23:15:00	B	-0.0072588896045040355
1150	2023-05-30 23:30:00	B	-0.00725890776555031
1151	2023-05-30 23:45:00	B	-0.013850974704825368
1152	2023-06-01 00:00:00	B	0.2971015081793631
1153	2023-06-01 00:15:00	B	0.3514054316183311
1154	2023-06-01 00:30:00	B	-0.09656094028491174
1155	2023-06-01 00:45:00	B	-0.4759587678273691
1156	2023-06-01 01:00:00	B	0.38886301146026
1157	2023-06-01 01:15:00	B	7.551691764790859
1158	2023-06-01 01:30:00	B	18.232969299763745
1159	2023-06-01 01:45:00	B	48.412988883474235
1160	2023-06-01 02:00:00	B	76.44048981824041
1161	2023-06-01 02:15:00	B	119.1182023817633
1162	2023-06-01 02:30:00	B	182.53759058900144
1163	2023-06-01 02:45:00	B	200.4368765609689
1164	2023-06-01 03:00:00	B	285.5533755353296
1165	2023-06-01 03:15:00	B	291.2187404748529
1166	2023-06-01 03:30:00	B	264.03446495736637
1167	2023-06-01 03:45:00	B	263.27228688733123
1168	2023-06-01 04:00:00	B	350.04464483576646
1169	2023-06-01 04:15:00	B	418.99126141307306
1170	2023-06-01 04:30:00	B	481.5800521317233
1171	2023-06-01 04:45:00	B	502.24748610139454
1172	2023-06-01 05:00:00	B	682.9683311278038
1173	2023-06-01 05:15:00	B	967.1756928187904
1174	2023-06-01 05:30:00	B	1011.588111096113
1175	2023-06-01 05:45:00	B	1284.568176262579
1176	2023-06-01 06:00:00	B	1600.1498692399618
1177	2023-06-01 06:15:00	B	1709.0083488332698
1178	2023-06-01 06:30:00	B	2053.4576640795717
1179	2023-06-01 06:45:00	B	2048.353022820122
1180	2023-06-01 07:00:00	B	1943.0252721398351
1181	2023-06-01 07:15:00	B	1858.85065210008
1182	2023-06-01 07:30:00	B	1704.1343838145626
1183	2023-06-01 07:45:00	B	1830.4602970534243
1184	2023-06-01 08:00:00	B	1654.9512902518127
1185	2023-06-01 08:15:00	B	1536.1470226004499
1186	2023-06-01 08:30:00	B	1424.3022811295127
1187	2023-06-01 08:45:00	B	1585.905270303832
1188	2023-06-01 09:00:00	B	2007.6914722588385
1189	2023-06-01 09:15:00	B	2101.9786725672598
1190	2023-06-01 09:30:00	B	2325.288570069916
1191	2023-06-01 09:45:00	B	2407.6861184943796
1192	2023-06-01 10:00:00	B	2528.6856457494227
1193	2023-06-01 10:15:00	B	2539.5236650506495
1194	2023-06-01 10:30:00	B	2619.8306179519373
1195	2023-06-01 10:45:00	B	2622.4563701830075
1196	2023-06-01 11:00:00	B	2523.7330660901316
1197	2023-06-01 11:15:00	B	2327.5882534120797
1198	2023-06-01 11:30:00	B	2166.6424600041746
1199	2023-06-01 11:45:00	B	2098.973246750631
1200	2023-06-01 12:00:00	B	1843.756772701966
1201	2023-06-01 12:15:00	B	1463.189510649965
1202	2023-06-01 12:30:00	B	1242.1770432054936
1203	2023-06-01 12:45:00	B	1323.3164593445827
1204	2023-06-01 13:00:00	B	1381.792835016031
1205	2023-06-01 13:15:00	B	1403.9039911479144
1206	2023-06-01 13:30:00	B	1553.4378658210699
1207	2023-06-01 13:45:00	B	1501.9568078511256
1208	2023-06-01 14:00:00	B	1362.773393262015
1209	2023-06-01 14:15:00	B	1331.4753145084187
1210	2023-06-01 14:30:00	B	1268.154855268464
1211	2023-06-01 14:45:00	B	1211.798649452685
1212	2023-06-01 15:00:00	B	1167.1532920290506
1213	2023-06-01 15:15:00	B	1127.1621843116545
1214	2023-06-01 15:30:00	B	1040.9912851613017
1215	2023-06-01 15:45:00	B	975.4518798066438
1216	2023-06-01 16:00:00	B	911.7250415131718
1217	2023-06-01 16:15:00	B	865.5630614791949
1218	2023-06-01 16:30:00	B	730.8090781062156
1219	2023-06-01 16:45:00	B	628.6946730814818
1220	2023-06-01 17:00:00	B	504.0716504093797
1221	2023-06-01 17:15:00	B	504.48516589309725
1222	2023-06-01 17:30:00	B	452.31552144899695
1223	2023-06-01 17:45:00	B	348.8789239298202
1224	2023-06-01 18:00:00	B	330.82913259832617
1225	2023-06-01 18:15:00	B	299.63926643070283
1226	2023-06-01 18:30:00	B	273.251847519576
1227	2023-06-01 18:45:00	B	206.89055977068273
1228	2023-06-01 19:00:00	B	180.9779829408601
1229	2023-06-01 19:15:00	B	140.88776505353115
1230	2023-06-01 19:30:00	B	18.827779259299593
1231	2023-06-01 19:45:00	B	19.35324513814003
1232	2023-06-01 20:00:00	B	21.99691522482705
1233	2023-06-01 20:15:00	B	12.004894265840337
1234	2023-06-01 20:30:00	B	7.834426348505501
1235	2023-06-01 20:45:00	B	0.22929329695098344
1236	2023-06-01 21:00:00	B	-0.3099515010235601
1237	2023-06-01 21:15:00	B	0.08784970193353464
1238	2023-06-01 21:30:00	B	-0.0014916236100224738
1239	2023-06-01 21:45:00	B	-0.23267574026733034
1240	2023-06-01 22:00:00	B	-0.003273147474844692
1241	2023-06-01 22:15:00	B	-0.0032730045334426897
1242	2023-06-01 22:30:00	B	-0.002271253500534713
1243	2023-06-01 22:45:00	B	-0.0022716529964237958
1244	2023-06-01 23:00:00	B	-0.002281157216181894
1245	2023-06-01 23:15:00	B	0.233299790283735
1246	2023-06-01 23:30:00	B	0.2332998140933687
1247	2023-06-01 23:45:00	B	1.8113908969412096
1248	2023-06-02 00:00:00	B	1.565476040221752
1249	2023-06-02 00:15:00	B	1.5636802737447095
1250	2023-06-02 00:30:00	B	0.5749859570614246
1251	2023-06-02 00:45:00	B	2.6263273203494113
1252	2023-06-02 01:00:00	B	3.9807167482127426
1253	2023-06-02 01:15:00	B	14.137298829838997
1254	2023-06-02 01:30:00	B	17.61783912744911
1255	2023-06-02 01:45:00	B	45.84834828400195
1256	2023-06-02 02:00:00	B	76.37352149761257
1257	2023-06-02 02:15:00	B	101.69835671185115
1258	2023-06-02 02:30:00	B	136.74997859479166
1259	2023-06-02 02:45:00	B	142.31311683559667
1260	2023-06-02 03:00:00	B	175.06717927247703
1261	2023-06-02 03:15:00	B	235.23179205573288
1262	2023-06-02 03:30:00	B	247.6959110283385
1263	2023-06-02 03:45:00	B	292.0387034239142
1264	2023-06-02 04:00:00	B	394.4857081473074
1265	2023-06-02 04:15:00	B	504.92734055147145
1266	2023-06-02 04:30:00	B	644.2335784287889
1267	2023-06-02 04:45:00	B	828.4291907171378
1268	2023-06-02 05:00:00	B	994.5628345407765
1269	2023-06-02 05:15:00	B	1190.4096019183366
1270	2023-06-02 05:30:00	B	1233.2321677602117
1271	2023-06-02 05:45:00	B	1539.0183835593084
1272	2023-06-02 06:00:00	B	1632.463851142104
1273	2023-06-02 06:15:00	B	1757.9557971075724
1274	2023-06-02 06:30:00	B	1751.8880274524722
1275	2023-06-02 06:45:00	B	1763.7629160379543
1276	2023-06-02 07:00:00	B	1729.2034397770503
1277	2023-06-02 07:15:00	B	1656.2891777690052
1278	2023-06-02 07:30:00	B	1625.3366114627356
1279	2023-06-02 07:45:00	B	1831.0821894407331
1280	2023-06-02 08:00:00	B	2190.774556845567
1281	2023-06-02 08:15:00	B	2308.450333084462
1282	2023-06-02 08:30:00	B	2708.6130643871807
1283	2023-06-02 08:45:00	B	2760.629764327233
1284	2023-06-02 09:00:00	B	2698.0633452774564
1285	2023-06-02 09:15:00	B	2495.3569114422453
1286	2023-06-02 09:30:00	B	2466.804026756908
1287	2023-06-02 09:45:00	B	2455.7882328440483
1288	2023-06-02 10:00:00	B	2430.7514178454107
1289	2023-06-02 10:15:00	B	2281.5988312522995
1290	2023-06-02 10:30:00	B	2297.397519443455
1291	2023-06-02 10:45:00	B	2357.827360527188
1292	2023-06-02 11:00:00	B	2303.6150996422152
1293	2023-06-02 11:15:00	B	2123.079382161495
1294	2023-06-02 11:30:00	B	2064.545801198426
1295	2023-06-02 11:45:00	B	1980.1049435273617
1296	2023-06-02 12:00:00	B	1822.2228536411862
1297	2023-06-02 12:15:00	B	1681.8731835576273
1298	2023-06-02 12:30:00	B	1426.2341655459536
1299	2023-06-02 12:45:00	B	1364.9425087148015
1300	2023-06-02 13:00:00	B	1331.5965405786478
1301	2023-06-02 13:15:00	B	1230.2060047700406
1302	2023-06-02 13:30:00	B	1128.1028046248834
1303	2023-06-02 13:45:00	B	1120.0497549345305
1304	2023-06-02 14:00:00	B	992.4648465925997
1305	2023-06-02 14:15:00	B	943.3097773283627
1306	2023-06-02 14:30:00	B	848.4254462900059
1307	2023-06-02 14:45:00	B	816.8376494156232
1308	2023-06-02 15:00:00	B	703.0919891742165
1309	2023-06-02 15:15:00	B	666.0459809825247
1310	2023-06-02 15:30:00	B	580.7112114423159
1311	2023-06-02 15:45:00	B	580.9739004639315
1312	2023-06-02 16:00:00	B	542.1133477615223
1313	2023-06-02 16:15:00	B	484.75423315545356
1314	2023-06-02 16:30:00	B	459.8074705518183
1315	2023-06-02 16:45:00	B	419.6529726965946
1316	2023-06-02 17:00:00	B	373.97505569240747
1317	2023-06-02 17:15:00	B	334.41795958045316
1318	2023-06-02 17:30:00	B	273.12981158953335
1319	2023-06-02 17:45:00	B	187.71303549557973
1320	2023-06-02 18:00:00	B	169.207659827258
1321	2023-06-02 18:15:00	B	146.53744379637521
1322	2023-06-02 18:30:00	B	118.57260298878161
1323	2023-06-02 18:45:00	B	104.76907619813237
1324	2023-06-02 19:00:00	B	98.47613026433795
1325	2023-06-02 19:15:00	B	81.83841274817468
1326	2023-06-02 19:30:00	B	18.636134820913348
1327	2023-06-02 19:45:00	B	11.041946883132818
1328	2023-06-02 20:00:00	B	6.84783117173949
1329	2023-06-02 20:15:00	B	4.022404161696074
1330	2023-06-02 20:30:00	B	1.2127119580736367
1331	2023-06-02 20:45:00	B	0.3128047446294282
1332	2023-06-02 21:00:00	B	0.20340311874702308
1333	2023-06-02 21:15:00	B	0.04476270588520702
1334	2023-06-02 21:30:00	B	-0.0022210675221673087
1335	2023-06-02 21:45:00	B	0.00025881177394399473
1336	2023-06-02 22:00:00	B	0.00014601835623807223
1337	2023-06-02 22:15:00	B	-6.782883742513847e-06
1338	2023-06-02 22:30:00	B	5.314517580621261e-07
1339	2023-06-02 22:45:00	B	6.338189921448156e-07
1340	2023-06-02 23:00:00	B	3.988736504371859e-07
1341	2023-06-02 23:15:00	B	0.010316458423941357
1342	2023-06-02 23:30:00	B	0.010316458423941357
1343	2023-06-02 23:45:00	B	0.01436094518551823
1344	2023-06-03 00:00:00	B	0.022254976161955806
1345	2023-06-03 00:15:00	B	0.01883154959110915
1346	2023-06-03 00:30:00	B	-0.7333970493179129
1347	2023-06-03 00:45:00	B	-0.6615936216875025
1348	2023-06-03 01:00:00	B	0.5573527966827312
1349	2023-06-03 01:15:00	B	6.530896564630319
1350	2023-06-03 01:30:00	B	13.686475879307038
1351	2023-06-03 01:45:00	B	22.091420294501685
1352	2023-06-03 02:00:00	B	30.517100980544708
1353	2023-06-03 02:15:00	B	28.455522133997913
1354	2023-06-03 02:30:00	B	33.60864212924452
1355	2023-06-03 02:45:00	B	54.54356427577751
1356	2023-06-03 03:00:00	B	63.3435893070435
1357	2023-06-03 03:15:00	B	100.70435254470397
1358	2023-06-03 03:30:00	B	123.9975291310215
1359	2023-06-03 03:45:00	B	147.3785903760435
1360	2023-06-03 04:00:00	B	196.2941391140516
1361	2023-06-03 04:15:00	B	257.62744916387544
1362	2023-06-03 04:30:00	B	315.0258027665167
1363	2023-06-03 04:45:00	B	381.4476110769872
1364	2023-06-03 05:00:00	B	483.4820087704144
1365	2023-06-03 05:15:00	B	557.192993869039
1366	2023-06-03 05:30:00	B	562.8836882934137
1367	2023-06-03 05:45:00	B	594.7789269094834
1368	2023-06-03 06:00:00	B	626.8098490655257
1369	2023-06-03 06:15:00	B	685.2896235738361
1370	2023-06-03 06:30:00	B	725.9389187634343
1371	2023-06-03 06:45:00	B	758.7980674043614
1372	2023-06-03 07:00:00	B	763.9804941241188
1373	2023-06-03 07:15:00	B	800.2395058376683
1374	2023-06-03 07:30:00	B	779.2958545668308
1375	2023-06-03 07:45:00	B	856.6109949878025
1376	2023-06-03 08:00:00	B	1073.2143451621196
1377	2023-06-03 08:15:00	B	1113.0823837506732
1378	2023-06-03 08:30:00	B	1196.2793693377712
1379	2023-06-03 08:45:00	B	1241.1488614303753
1380	2023-06-03 09:00:00	B	1279.0247294219785
1381	2023-06-03 09:15:00	B	1283.96998693439
1382	2023-06-03 09:30:00	B	1300.3715303802055
1383	2023-06-03 09:45:00	B	1409.7619120886338
1384	2023-06-03 10:00:00	B	1413.016177398963
1385	2023-06-03 10:15:00	B	1332.2900162580327
1386	2023-06-03 10:30:00	B	1325.199536659235
1387	2023-06-03 10:45:00	B	1436.4946349436195
1388	2023-06-03 11:00:00	B	1454.4412461512925
1389	2023-06-03 11:15:00	B	1492.9051450071056
1390	2023-06-03 11:30:00	B	1510.7179940312358
1391	2023-06-03 11:45:00	B	1434.902322455188
1392	2023-06-03 12:00:00	B	1320.5745096888536
1393	2023-06-03 12:15:00	B	1272.110714646471
1394	2023-06-03 12:30:00	B	1220.5259452954015
1395	2023-06-03 12:45:00	B	1191.5927008284548
1396	2023-06-03 13:00:00	B	1190.6963737398032
1397	2023-06-03 13:15:00	B	1137.0807606566063
1398	2023-06-03 13:30:00	B	1153.2860018257197
1399	2023-06-03 13:45:00	B	1108.2211988584868
1400	2023-06-03 14:00:00	B	1118.7148907195083
1401	2023-06-03 14:15:00	B	1080.742215160854
1402	2023-06-03 14:30:00	B	1015.8606705028556
1403	2023-06-03 14:45:00	B	1055.904295708026
1404	2023-06-03 15:00:00	B	953.1867796340632
1405	2023-06-03 15:15:00	B	941.2559712880496
1406	2023-06-03 15:30:00	B	916.4421130804004
1407	2023-06-03 15:45:00	B	765.4031987027631
1408	2023-06-03 16:00:00	B	789.8780210922055
1409	2023-06-03 16:15:00	B	684.6068528690714
1410	2023-06-03 16:30:00	B	575.7346663249721
1411	2023-06-03 16:45:00	B	523.3290854969921
1412	2023-06-03 17:00:00	B	387.0169367827396
1413	2023-06-03 17:15:00	B	401.9115802728482
1414	2023-06-03 17:30:00	B	354.2167887346239
1415	2023-06-03 17:45:00	B	265.1073755806976
1416	2023-06-03 18:00:00	B	249.3856970417288
1417	2023-06-03 18:15:00	B	222.6640697740707
1418	2023-06-03 18:30:00	B	182.95721215220334
1419	2023-06-03 18:45:00	B	162.98237219605426
1420	2023-06-03 19:00:00	B	149.490321200658
1421	2023-06-03 19:15:00	B	112.73229140514756
1422	2023-06-03 19:30:00	B	22.459397383527953
1423	2023-06-03 19:45:00	B	39.21042918174533
1424	2023-06-03 20:00:00	B	19.49765273804569
1425	2023-06-03 20:15:00	B	11.474071583235496
1426	2023-06-03 20:30:00	B	3.265668151788072
1427	2023-06-03 20:45:00	B	0.8006375631141954
1428	2023-06-03 21:00:00	B	0.24365386376880796
1429	2023-06-03 21:15:00	B	0.08741419855960932
1430	2023-06-03 21:30:00	B	0.009774788196890778
1431	2023-06-03 21:45:00	B	0.0011090416295354965
1432	2023-06-03 22:00:00	B	0.00017518904107230915
1433	2023-06-03 22:15:00	B	-0.002287460728586095
1434	2023-06-03 22:30:00	B	-0.0022816110840977047
1435	2023-06-03 22:45:00	B	-0.0022811883363793688
1436	2023-06-03 23:00:00	B	-0.002281249037773341
1437	2023-06-03 23:15:00	B	0.2936683078402578
1438	2023-06-03 23:30:00	B	0.29743623711053063
